VehID,Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
1,45.55541,8.10049,368,2.48,2020-09-28T18:45:26.000Z,gps,45.55545,8.1007,368,3.22,24.53,77.3,gps [GPS],00:00:01,24.6,0,,,,false,13 / 21,294,3927,1,1.1,0.7,0.8,-,-,Car,20:45:26 CEST,20:45:26.066,88.31,54.87,92
1,45.55546,8.10079,368,2.48,2020-09-28T18:45:27.000Z,gps,45.55549,8.10101,368,3.22,24.47,79.3,gps [GPS],00:00:01,24.6,0,,,,false,14 / 21,295,3951.6,1,1.1,0.7,0.8,-,-,Car,20:45:27 CEST,20:45:27.064,88.09,54.74,92
1,45.5555,8.1011,368,2.48,2020-09-28T18:45:28.000Z,gps,45.55553,8.10131,368,3.22,24.6,81.6,gps [GPS],00:00:01,24.5,0,,,,false,12 / 20,296,3976.1,1,1.1,0.7,0.8,-,-,Car,20:45:28 CEST,20:45:28.061,88.56,55.03,92
1,45.55553,8.10141,367,2.48,2020-09-28T18:45:29.000Z,gps,45.55556,8.10163,367,3.22,24.65,83.1,gps [GPS],00:00:01,24.5,0,,,,false,13 / 20,297,4000.6,1,1.1,0.7,0.8,-,-,Car,20:45:29 CEST,20:45:29.054,88.74,55.14,92
1,45.55556,8.10173,367,2.48,2020-09-28T18:45:30.000Z,gps,45.55558,8.10194,367,3.22,24.86,84.9,gps [GPS],00:00:01,24.6,0,,,,false,14 / 31,298,4025.2,1,1.1,0.7,0.8,-,-,Car,20:45:30 CEST,20:45:30.058,89.5,55.61,92
1,45.55558,8.10204,367,2.48,2020-09-28T18:45:31.000Z,gps,45.5556,8.10226,367,3.22,24.77,86.9,gps [GPS],00:00:01,24.6,0,,,,false,14 / 31,299,4049.8,1,1.1,0.7,0.8,-,-,Car,20:45:31 CEST,20:45:31.058,89.17,55.41,92
1,45.5556,8.10236,367,2.48,2020-09-28T18:45:32.000Z,gps,45.55561,8.10258,367,3.22,24.8,87.8,gps [GPS],00:00:01,24.9,0,,,,false,15 / 31,300,4074.7,1,1.1,0.7,0.8,-,-,Car,20:45:32 CEST,20:45:32.083,89.28,55.48,92
1,45.55561,8.10268,367,2.48,2020-09-28T18:45:33.000Z,gps,45.55561,8.10289,367,3.22,24.51,89.2,gps [GPS],00:00:01,24.6,0,,,,false,15 / 31,301,4099.3,1,1.1,0.7,0.8,-,-,Car,20:45:33 CEST,20:45:33.060,88.24,54.83,92
1,45.55561,8.103,367,2.48,2020-09-28T18:45:34.000Z,gps,45.55561,8.10321,367,3.22,24.5,90.5,gps [GPS],00:00:01,24.8,0,,,,false,11 / 18,302,4124.1,1,1.1,0.7,0.8,-,-,Car,20:45:34 CEST,20:45:34.070,88.2,54.8,92
1,45.55561,8.10331,367,2.48,2020-09-28T18:45:35.000Z,gps,45.55561,8.10353,367,3.22,24.48,91.5,gps [GPS],00:00:01,24.6,0,,,,false,14 / 22,303,4148.7,1,1.1,0.7,0.8,-,-,Car,20:45:35 CEST,20:45:35.061,88.13,54.76,92
1,45.5556,8.10363,367,2.48,2020-09-28T18:45:36.000Z,gps,45.55559,8.10384,367,3.22,24.36,93,gps [GPS],00:00:01,24.4,0,,,,false,10 / 17,304,4173.1,1,1.1,0.7,0.8,-,-,Car,20:45:36 CEST,20:45:36.065,87.7,54.49,92
1,45.55559,8.10393,367,2.48,2020-09-28T18:45:37.000Z,gps,45.55559,8.10415,367,3.22,24.14,93.2,gps [GPS],00:00:01,24.1,0,,,,false,14 / 22,305,4197.2,1,1.1,0.7,0.8,-,-,Car,20:45:37 CEST,20:45:37.057,86.9,54,92
1,45.55559,8.10423,366,2.48,2020-09-28T18:45:38.000Z,gps,45.55558,8.10444,366,3.22,23.95,92.8,gps [GPS],00:00:01,23.4,0,,,,false,13 / 21,306,4220.6,1,1.1,0.7,0.8,-,-,Car,20:45:38 CEST,20:45:38.060,86.22,53.57,92
1,45.55557,8.10454,366,2.48,2020-09-28T18:45:39.000Z,gps,45.55556,8.10475,366,3.22,24.11,92.2,gps [GPS],00:00:01,24,0,,,,false,13 / 21,307,4244.6,1,1.1,0.7,0.8,-,-,Car,20:45:39 CEST,20:45:39.066,86.8,53.93,92
1,45.55556,8.10485,366,2.48,2020-09-28T18:45:40.000Z,gps,45.55555,8.10506,366,3.22,24.09,91.3,gps [GPS],00:00:01,24.1,0,,,,false,14 / 22,308,4268.7,1,1.1,0.7,0.8,-,-,Car,20:45:40 CEST,20:45:40.060,86.72,53.89,92
1,45.55555,8.10516,366,2.48,2020-09-28T18:45:41.000Z,gps,45.55555,8.10537,366,3.22,23.99,91.9,gps [GPS],00:00:01,24,0,,,,false,13 / 21,309,4292.7,1,1.1,0.7,0.8,-,-,Car,20:45:41 CEST,20:45:41.066,86.36,53.66,92
1,45.55555,8.10547,365,2.48,2020-09-28T18:45:42.000Z,gps,45.55555,8.10567,365,3.22,24.14,91.3,gps [GPS],00:00:01,23.9,0,,,,false,12 / 20,310,4316.6,1,1.1,0.8,0.8,-,-,Car,20:45:42 CEST,20:45:42.059,86.9,54,92
1,45.55554,8.10578,365,2.48,2020-09-28T18:45:43.000Z,gps,45.55554,8.10599,365,3.22,24.06,91.4,gps [GPS],00:00:01,24.1,0,,,,false,12 / 21,311,4340.7,1,1.1,0.8,0.8,-,-,Car,20:45:43 CEST,20:45:43.064,86.62,53.82,92
1,45.55554,8.10608,365,2.48,2020-09-28T18:45:44.000Z,gps,45.55553,8.1063,365,3.22,23.91,91,gps [GPS],00:00:01,24.1,0,,,,false,13 / 22,312,4364.8,1,1.1,0.8,0.8,-,-,Car,20:45:44 CEST,20:45:44.057,86.08,53.49,92
1,45.55553,8.10639,365,2.48,2020-09-28T18:45:45.000Z,gps,45.55552,8.1066,365,3.22,23.77,91.1,gps [GPS],00:00:01,23.8,0,,,,false,13 / 21,313,4388.6,1,1.1,0.8,0.8,-,-,Car,20:45:45 CEST,20:45:45.063,85.57,53.17,92
1,45.55552,8.10669,365,2.48,2020-09-28T18:45:46.000Z,gps,45.55552,8.1069,365,3.22,23.62,91.4,gps [GPS],00:00:01,23.5,0,,,,false,11 / 19,314,4412.1,1,1.1,0.8,0.8,-,-,Car,20:45:46 CEST,20:45:46.061,85.03,52.84,92
1,45.55552,8.10699,365,2.48,2020-09-28T18:45:47.000Z,gps,45.55552,8.1072,365,3.22,23.64,90.9,gps [GPS],00:00:01,23.5,0,,,,false,13 / 22,315,4435.6,1,1.1,0.8,0.8,-,-,Car,20:45:47 CEST,20:45:47.064,85.1,52.88,92
1,45.55552,8.10729,365,2.48,2020-09-28T18:45:48.000Z,gps,45.55551,8.1075,365,3.22,23.14,91.6,gps [GPS],00:00:01,23.2,0,,,,false,13 / 22,316,4458.9,1,1.1,0.8,0.8,-,-,Car,20:45:48 CEST,20:45:48.060,83.3,51.76,92
1,45.55551,8.10759,365,2.48,2020-09-28T18:45:49.000Z,gps,45.55551,8.10779,365,3.22,23.11,91.5,gps [GPS],00:00:01,22.9,0,,,,false,12 / 19,317,4481.7,1,1.1,0.8,0.8,-,-,Car,20:45:49 CEST,20:45:49.056,83.2,51.7,92
1,45.55551,8.10788,365,2.48,2020-09-28T18:45:50.000Z,gps,45.55551,8.10808,365,3.22,23.08,91.4,gps [GPS],00:00:01,23,0,,,,false,13 / 21,318,4504.8,1,1.1,0.8,0.8,-,-,Car,20:45:50 CEST,20:45:50.059,83.09,51.63,92
1,45.5555,8.10818,365,2.48,2020-09-28T18:45:51.000Z,gps,45.5555,8.10838,365,3.22,22.86,91,gps [GPS],00:00:01,23.1,0,,,,false,13 / 22,319,4527.9,1,1.1,0.8,0.8,-,-,Car,20:45:51 CEST,20:45:51.059,82.3,51.14,92
1,45.5555,8.10847,364,2.48,2020-09-28T18:45:52.000Z,gps,45.5555,8.10867,364,3.22,22.72,91.4,gps [GPS],00:00:01,22.9,0,,,,false,12 / 20,320,4550.8,1,1.1,0.8,0.8,-,-,Car,20:45:52 CEST,20:45:52.057,81.79,50.82,92
1,45.5555,8.10876,364,2.48,2020-09-28T18:45:53.000Z,gps,45.5555,8.10896,364,3.22,22.42,91.4,gps [GPS],00:00:01,22.4,0,,,,false,13 / 22,321,4573.2,1,1.1,0.8,0.8,-,-,Car,20:45:53 CEST,20:45:53.056,80.71,50.15,92
1,45.5555,8.10905,364,2.48,2020-09-28T18:45:54.000Z,gps,45.5555,8.10924,364,3.22,22.27,91.6,gps [GPS],00:00:01,22.3,0,,,,false,13 / 22,322,4595.5,1,1.1,0.8,0.8,-,-,Car,20:45:54 CEST,20:45:54.019,80.17,49.82,92
1,45.55549,8.10933,364,2.48,2020-09-28T18:45:55.000Z,gps,45.55549,8.10953,364,3.22,22.03,90.7,gps [GPS],00:00:01,22.2,0,,,,false,12 / 20,323,4617.7,1,1.1,0.8,0.8,-,-,Car,20:45:55 CEST,20:45:55.017,79.31,49.28,92
1,45.55549,8.10961,364,2.48,2020-09-28T18:45:56.000Z,gps,45.55549,8.1098,364,3.22,21.58,91.5,gps [GPS],00:00:01,21.8,0,,,,false,13 / 22,324,4639.5,1,1.1,0.8,0.8,-,-,Car,20:45:56 CEST,20:45:56.064,77.69,48.27,92
1,45.55549,8.10989,364,2.48,2020-09-28T18:45:57.000Z,gps,45.55548,8.11008,364,3.22,21.25,91.4,gps [GPS],00:00:01,21.7,0,,,,false,13 / 22,325,4661.2,1,1.1,0.8,0.8,-,-,Car,20:45:57 CEST,20:45:57.061,76.5,47.53,92
1,45.55548,8.11017,363,2.48,2020-09-28T18:45:58.000Z,gps,45.55547,8.11036,363,3.22,20.62,91.6,gps [GPS],00:00:01,21.6,0,,,,false,13 / 20,326,4682.7,1,1.1,0.8,0.8,-,-,Car,20:45:58 CEST,20:45:58.055,74.23,46.13,92
1,45.55548,8.11044,363,2.48,2020-09-28T18:45:59.000Z,gps,45.55547,8.11062,363,3.22,20.47,91.1,gps [GPS],00:00:01,20.9,0,,,,false,13 / 22,327,4703.7,1,1.1,0.8,0.8,-,-,Car,20:45:59 CEST,20:45:59.067,73.69,45.79,92
1,45.55547,8.1107,363,2.48,2020-09-28T18:46:00.000Z,gps,45.55547,8.11088,363,3.22,19.83,91.6,gps [GPS],00:00:01,20.4,0,,,,false,12 / 21,328,4724.1,1,1.1,0.8,0.8,-,-,Car,20:46:00 CEST,20:46:00.059,71.39,44.36,92
1,45.55547,8.11095,363,2.48,2020-09-28T18:46:01.000Z,gps,45.55547,8.11112,363,3.22,18.73,91.1,gps [GPS],00:00:01,19.6,0,,,,false,13 / 22,329,4743.7,1,1.1,0.8,0.8,-,-,Car,20:46:01 CEST,20:46:01.063,67.43,41.9,92
1,45.55547,8.11119,363,2.48,2020-09-28T18:46:02.000Z,gps,45.55547,8.11135,363,3.22,17.55,90.8,gps [GPS],00:00:01,18.6,0,,,,false,12 / 20,330,4762.3,1,1.1,0.8,0.8,-,-,Car,20:46:02 CEST,20:46:02.062,63.18,39.26,92
1,45.55546,8.11142,363,2.48,2020-09-28T18:46:03.000Z,gps,45.55546,8.11157,363,3.22,16.71,92,gps [GPS],00:00:01,17.7,0,,,,false,11 / 20,331,4780,1,1.1,0.8,0.8,-,-,Car,20:46:03 CEST,20:46:03.063,60.16,37.38,92
1,45.55546,8.11163,363,2.48,2020-09-28T18:46:04.000Z,gps,45.55545,8.11177,363,3.22,15.92,92.4,gps [GPS],00:00:01,16.4,0,,,,false,13 / 22,332,4796.4,1,1.1,0.8,0.8,-,-,Car,20:46:04 CEST,20:46:04.050,57.31,35.61,92
1,45.55545,8.11183,363,2.48,2020-09-28T18:46:05.000Z,gps,45.55544,8.11197,363,3.22,15.17,94.2,gps [GPS],00:00:01,15.7,0,,,,false,13 / 22,333,4812.1,1,1.1,0.8,0.8,-,-,Car,20:46:05 CEST,20:46:05.061,54.61,33.93,92
1,45.55544,8.11203,363,2.48,2020-09-28T18:46:06.000Z,gps,45.55543,8.11216,363,3.22,14.64,95.4,gps [GPS],00:00:01,15.6,0,,,,false,13 / 21,334,4827.7,1,1.1,0.7,0.8,-,-,Car,20:46:06 CEST,20:46:06.061,52.7,32.75,92
1,45.55543,8.11223,362,2.48,2020-09-28T18:46:07.000Z,gps,45.55543,8.11236,362,3.22,14.24,93.7,gps [GPS],00:00:01,15.4,0,,,,false,13 / 20,335,4843.1,1,1.1,0.7,0.8,-,-,Car,20:46:07 CEST,20:46:07.060,51.26,31.85,92
1,45.55542,8.11241,362,2.48,2020-09-28T18:46:08.000Z,gps,45.55542,8.11254,362,3.22,14.09,92.2,gps [GPS],00:00:01,14.7,0,,,,false,14 / 22,336,4857.8,1,1.1,0.7,0.8,-,-,Car,20:46:08 CEST,20:46:08.060,50.72,31.52,92
1,45.55542,8.11259,360,2.48,2020-09-28T18:46:09.000Z,gps,45.55542,8.11272,360,3.22,14.05,92,gps [GPS],00:00:01,14,0,,,,false,14 / 21,337,4871.9,1,1.1,0.7,0.8,-,-,Car,20:46:09 CEST,20:46:09.060,50.58,31.43,92
1,45.55541,8.11277,360,2.48,2020-09-28T18:46:10.000Z,gps,45.55541,8.1129,360,3.22,13.58,92.2,gps [GPS],00:00:01,14,0,,,,false,14 / 22,338,4885.9,1,1.1,0.7,0.8,-,-,Car,20:46:10 CEST,20:46:10.062,48.89,30.38,92
1,45.5554,8.11294,360,2.48,2020-09-28T18:46:11.000Z,gps,45.5554,8.11306,360,3.22,12.49,91.5,gps [GPS],00:00:01,13.3,0,,,,false,13 / 21,339,4899.2,1,1.1,0.7,0.8,-,-,Car,20:46:11 CEST,20:46:11.059,44.96,27.94,92
1,45.5554,8.1131,360,2.48,2020-09-28T18:46:12.000Z,gps,45.5554,8.11321,360,3.22,11.42,89.7,gps [GPS],00:00:01,12.3,0,,,,false,14 / 22,340,4911.5,1,1.1,0.7,0.8,-,-,Car,20:46:12 CEST,20:46:12.055,41.11,25.55,92
1,45.5554,8.11325,359,2.48,2020-09-28T18:46:13.000Z,gps,45.5554,8.11335,359,3.22,9.7,93.4,gps [GPS],00:00:01,11.6,0,,,,false,13 / 19,341,4923.1,1,1.1,0.7,0.8,-,-,Car,20:46:13 CEST,20:46:13.055,34.92,21.7,92
1,45.55539,8.11338,359,2.48,2020-09-28T18:46:14.000Z,gps,45.55539,8.11347,359,3.22,8.4,103.8,gps [GPS],00:00:01,10,0,,,,false,13 / 21,342,4933.1,1,1.1,0.7,0.8,-,-,Car,20:46:14 CEST,20:46:14.063,30.24,18.79,92
1,45.55538,8.11349,359,2.48,2020-09-28T18:46:15.000Z,gps,45.55536,8.11356,359,3.22,7.68,120.7,gps [GPS],00:00:01,8.5,0,,,,false,14 / 22,343,4941.5,1,1.1,0.7,0.8,-,-,Car,20:46:15 CEST,20:46:15.064,27.65,17.18,92
1,45.55535,8.11357,359,2.48,2020-09-28T18:46:16.000Z,gps,45.55532,8.11363,359,3.22,7.76,135.8,gps [GPS],00:00:01,7.4,0,,,,false,14 / 22,344,4948.9,1,1.1,0.7,0.8,-,-,Car,20:46:16 CEST,20:46:16.060,27.94,17.36,92
1,45.5553,8.11364,360,2.48,2020-09-28T18:46:17.000Z,gps,45.55527,8.11369,360,3.22,7.92,150.9,gps [GPS],00:00:01,7.3,0,,,,false,12 / 15,345,4956.2,1,1.1,0.7,0.8,-,-,Car,20:46:17 CEST,20:46:17.057,28.51,17.72,92
1,45.55525,8.11369,360,2.48,2020-09-28T18:46:18.000Z,gps,45.55521,8.11372,360,3.22,8.04,164.7,gps [GPS],00:00:01,7.1,0,,,,false,14 / 22,346,4963.4,1,1.1,0.7,0.8,-,-,Car,20:46:18 CEST,20:46:18.063,28.94,17.98,92
1,45.55518,8.11372,360,2.48,2020-09-28T18:46:19.000Z,gps,45.55513,8.11374,360,3.22,7.95,179.2,gps [GPS],00:00:01,7.8,0,,,,false,14 / 20,347,4971.2,1,1.1,0.7,0.8,-,-,Car,20:46:19 CEST,20:46:19.059,28.62,17.78,92
1,45.55511,8.11373,359,2.48,2020-09-28T18:46:20.000Z,gps,45.55507,8.11374,359,3.22,7.9,193.6,gps [GPS],00:00:01,7.6,0,,,,false,13 / 20,348,4978.8,1,1.1,0.7,0.8,-,-,Car,20:46:20 CEST,20:46:20.058,28.44,17.67,92
1,45.55505,8.11371,359,2.48,2020-09-28T18:46:21.000Z,gps,45.555,8.1137,359,3.22,7.94,209.8,gps [GPS],00:00:01,7.4,0,,,,false,14 / 22,349,4986.1,1,1.1,0.7,0.8,-,-,Car,20:46:21 CEST,20:46:21.066,28.58,17.76,92
1,45.55499,8.11367,359,2.48,2020-09-28T18:46:22.000Z,gps,45.55495,8.11364,359,3.22,8.28,224.8,gps [GPS],00:00:01,7.4,0,,,,false,14 / 21,350,4993.6,1,1.1,0.7,0.8,-,-,Car,20:46:22 CEST,20:46:22.061,29.81,18.52,92
1,45.55494,8.1136,358,2.48,2020-09-28T18:46:23.000Z,gps,45.55491,8.11356,358,3.22,8.51,242,gps [GPS],00:00:01,7.6,0,,,,false,12 / 20,351,5001.1,1,1.1,0.7,0.8,-,-,Car,20:46:23 CEST,20:46:23.062,30.64,19.04,92
1,45.55491,8.11351,359,2.48,2020-09-28T18:46:24.000Z,gps,45.55489,8.11345,359,3.22,9.14,265.6,gps [GPS],00:00:01,7.9,0,,,,false,11 / 17,352,5009,1,1.1,0.7,0.8,-,-,Car,20:46:24 CEST,20:46:24.063,32.9,20.45,92
1,45.5549,8.1134,358,2.48,2020-09-28T18:46:25.000Z,gps,45.55489,8.11333,358,3.22,9.3,280.4,gps [GPS],00:00:01,8.4,0,,,,false,14 / 22,353,5017.4,1,1.1,0.7,0.8,-,-,Car,20:46:25 CEST,20:46:25.058,33.48,20.8,92
1,45.5549,8.11328,358,2.48,2020-09-28T18:46:26.000Z,gps,45.55491,8.1132,358,3.22,10.89,284.2,gps [GPS],00:00:01,9.5,0,,,,false,13 / 21,354,5026.9,1,1.1,0.7,0.8,-,-,Car,20:46:26 CEST,20:46:26.061,39.2,24.36,92
1,45.55492,8.11315,358,2.48,2020-09-28T18:46:27.000Z,gps,45.55493,8.11306,358,3.22,11.95,284.1,gps [GPS],00:00:01,10.5,0,,,,false,14 / 21,355,5037.4,1,1.1,0.7,0.8,-,-,Car,20:46:27 CEST,20:46:27.062,43.02,26.73,92
1,45.55495,8.11301,357,2.48,2020-09-28T18:46:28.000Z,gps,45.55496,8.11292,357,3.22,12.68,284.7,gps [GPS],00:00:01,11.1,0,,,,false,13 / 19,356,5048.5,1,1.1,0.7,0.8,-,-,Car,20:46:28 CEST,20:46:28.061,45.65,28.36,92
1,45.55498,8.11286,357,2.48,2020-09-28T18:46:29.000Z,gps,45.55499,8.11276,357,3.22,12.52,284.2,gps [GPS],00:00:01,12,0,,,,false,14 / 22,357,5060.5,1,1.1,0.7,0.8,-,-,Car,20:46:29 CEST,20:46:29.057,45.07,28.01,92
1,45.555,8.11271,357,2.48,2020-09-28T18:46:30.000Z,gps,45.55502,8.1126,357,3.22,12.71,284,gps [GPS],00:00:01,12.6,0,,,,false,14 / 20,358,5073.1,1,1.1,0.7,0.8,-,-,Car,20:46:30 CEST,20:46:30.074,45.76,28.43,92
1,45.55503,8.11255,357,2.48,2020-09-28T18:46:31.000Z,gps,45.55505,8.11245,357,3.22,12.63,284.1,gps [GPS],00:00:01,12.5,0,,,,false,13 / 21,359,5085.5,1,1.1,0.7,0.8,-,-,Car,20:46:31 CEST,20:46:31.071,45.47,28.25,92
1,45.55506,8.1124,357,2.48,2020-09-28T18:46:32.000Z,gps,45.55509,8.11229,357,3.22,12.54,284.4,gps [GPS],00:00:01,12.4,0,,,,false,14 / 22,360,5097.9,1,1.1,0.7,0.8,-,-,Car,20:46:32 CEST,20:46:32.075,45.14,28.05,92
1,45.5551,8.11225,357,2.48,2020-09-28T18:46:33.000Z,gps,45.55512,8.11214,357,3.22,12.1,285.7,gps [GPS],00:00:01,12.4,0,,,,false,13 / 20,361,5110.4,1,1.1,0.7,0.8,-,-,Car,20:46:33 CEST,20:46:33.070,43.56,27.07,92
1,45.55513,8.1121,357,2.48,2020-09-28T18:46:34.000Z,gps,45.55515,8.112,357,3.22,11.3,286.9,gps [GPS],00:00:01,11.8,0,,,,false,12 / 20,362,5122.2,1,1.1,0.7,0.8,-,-,Car,20:46:34 CEST,20:46:34.064,40.68,25.28,92
1,45.55516,8.11197,357,2.48,2020-09-28T18:46:35.000Z,gps,45.55518,8.11187,357,3.22,10.43,290,gps [GPS],00:00:01,11,0,,,,false,12 / 30,363,5133.2,1,1.1,0.7,0.8,-,-,Car,20:46:35 CEST,20:46:35.065,37.55,23.33,92
1,45.55519,8.11185,357,2.48,2020-09-28T18:46:36.000Z,gps,45.55521,8.11176,357,3.22,8.87,295.9,gps [GPS],00:00:01,10.1,0,,,,false,14 / 21,364,5143.2,1,1,0.7,0.7,-,-,Car,20:46:36 CEST,20:46:36.066,31.93,19.84,92
1,45.55522,8.11174,356,2.48,2020-09-28T18:46:37.000Z,gps,45.55525,8.11166,356,3.22,8.11,299.3,gps [GPS],00:00:01,9.2,0,,,,false,14 / 22,365,5152.4,1,1,0.7,0.7,-,-,Car,20:46:37 CEST,20:46:37.071,29.2,18.14,92
1,45.55525,8.11166,356,2.48,2020-09-28T18:46:38.000Z,gps,45.55527,8.11161,356,3.22,5.58,308.8,gps [GPS],00:00:01,6.9,0,,,,false,13 / 21,366,5159.3,1,1,0.7,0.7,-,-,Car,20:46:38 CEST,20:46:38.070,20.09,12.48,92
1,45.55527,8.1116,357,2.48,2020-09-28T18:46:39.000Z,gps,45.55529,8.11155,357,3.22,4.13,312.3,gps [GPS],00:00:01,5.6,0,,,,false,12 / 21,367,5165,1,1.1,0.7,0.8,-,-,Car,20:46:39 CEST,20:46:39.071,14.87,9.24,92
1,45.55534,8.1115,357,2.48,2020-09-28T18:46:41.000Z,gps,45.55536,8.11147,357,3.22,5.91,327.4,gps [GPS],00:00:02,10.1,0,,,,false,13 / 22,369,5175,1,1.1,0.7,0.8,-,-,Car,20:46:41 CEST,20:46:41.068,21.28,13.22,92
1,45.55539,8.11146,357,2.48,2020-09-28T18:46:42.000Z,gps,45.55542,8.11143,357,3.22,7.24,336.5,gps [GPS],00:00:01,6.6,0,,,,false,12 / 20,370,5181.6,1,1.1,0.7,0.8,-,-,Car,20:46:42 CEST,20:46:42.061,26.06,16.2,92
1,45.55544,8.11142,357,2.48,2020-09-28T18:46:43.000Z,gps,45.55548,8.11139,357,3.22,7.23,340.4,gps [GPS],00:00:01,7,0,,,,false,12 / 20,371,5188.6,1,1.1,0.7,0.8,-,-,Car,20:46:43 CEST,20:46:43.048,26.03,16.17,92
1,45.55551,8.11138,357,2.48,2020-09-28T18:46:44.000Z,gps,45.55555,8.11136,357,3.22,7.94,339.1,gps [GPS],00:00:01,7.8,0,,,,false,7 / 16,372,5196.4,1,1.1,0.7,0.8,-,-,Car,20:46:44 CEST,20:46:44.055,28.58,17.76,92
1,45.55558,8.11134,357,2.48,2020-09-28T18:46:45.000Z,gps,45.55563,8.11132,357,3.22,9.03,336.6,gps [GPS],00:00:01,8.5,0,,,,false,12 / 27,373,5204.9,1,1.1,0.7,0.8,-,-,Car,20:46:45 CEST,20:46:45.063,32.51,20.2,92
1,45.55566,8.11129,357,2.48,2020-09-28T18:46:46.000Z,gps,45.55571,8.11126,357,3.22,9.79,333,gps [GPS],00:00:01,9.5,0,,,,false,13 / 29,374,5214.5,1,1.1,0.8,0.8,-,-,Car,20:46:46 CEST,20:46:46.062,35.24,21.9,92
1,45.55574,8.11123,358,2.48,2020-09-28T18:46:47.000Z,gps,45.55579,8.11119,358,3.22,9.8,330.6,gps [GPS],00:00:01,9.8,0,,,,false,14 / 30,375,5224.3,1,1.1,0.7,0.8,-,-,Car,20:46:47 CEST,20:46:47.049,35.28,21.92,92
1,45.55581,8.11116,355,2.48,2020-09-28T18:46:48.000Z,gps,45.55586,8.1111,355,3.22,10.01,330.9,gps [GPS],00:00:01,10,0,,,,false,14 / 21,376,5234.3,1,1.1,0.7,0.8,-,-,Car,20:46:48 CEST,20:46:48.102,36.04,22.39,92
1,45.55588,8.11109,355,2.48,2020-09-28T18:46:49.000Z,gps,45.55593,8.11105,355,3.22,9.77,330,gps [GPS],00:00:01,9.5,0,,,,false,13 / 21,377,5243.9,1,1.1,0.7,0.8,-,-,Car,20:46:49 CEST,20:46:49.064,35.17,21.85,92
1,45.55596,8.11103,356,2.48,2020-09-28T18:46:50.000Z,gps,45.55601,8.111,356,3.22,9.05,331.5,gps [GPS],00:00:01,9.3,0,,,,false,13 / 20,378,5253.1,1,1.1,0.7,0.8,-,-,Car,20:46:50 CEST,20:46:50.066,32.58,20.24,92
1,45.55603,8.11098,357,2.48,2020-09-28T18:46:51.000Z,gps,45.55608,8.11095,357,3.22,7.9,336.8,gps [GPS],00:00:01,9.1,0,,,,false,14 / 21,379,5262.2,1,1.1,0.7,0.8,-,-,Car,20:46:51 CEST,20:46:51.073,28.44,17.67,92
1,45.55608,8.11095,356,2.48,2020-09-28T18:46:52.000Z,gps,45.55611,8.11093,356,3.22,5.78,346.3,gps [GPS],00:00:01,5.8,0,,,,false,13 / 19,380,5268,1,1.1,0.7,0.8,-,-,Car,20:46:52 CEST,20:46:52.077,20.81,12.93,92
1,45.55612,8.11094,356,2.48,2020-09-28T18:46:53.000Z,gps,45.55615,8.11093,356,3.22,4.32,357.8,gps [GPS],00:00:01,5.3,0,,,,false,13 / 21,381,5273.3,1,1.1,0.7,0.8,-,-,Car,20:46:53 CEST,20:46:53.072,15.55,9.66,92
1,45.5562,8.11095,357,2.48,2020-09-28T18:46:55.000Z,gps,45.55623,8.11095,357,3.22,3.81,9.2,gps [GPS],00:00:02,9,0,,,,false,11 / 18,383,5282.3,1,1.1,0.7,0.8,-,-,Car,20:46:55 CEST,20:46:55.021,13.72,8.52,92
1,45.55625,8.11096,357,2.48,2020-09-28T18:46:56.000Z,gps,45.55628,8.11097,357,3.22,5.14,17.7,gps [GPS],00:00:01,5.1,0,,,,false,14 / 22,384,5287.4,1,1.1,0.7,0.8,-,-,Car,20:46:56 CEST,20:46:56.058,18.5,11.5,92
1,45.5563,8.11099,357,2.48,2020-09-28T18:46:57.000Z,gps,45.55633,8.11101,357,3.22,6.1,30.4,gps [GPS],00:00:01,5.8,0,,,,false,14 / 21,385,5293.2,1,1.1,0.7,0.8,-,-,Car,20:46:57 CEST,20:46:57.068,21.96,13.65,92
1,45.55634,8.11103,356,2.48,2020-09-28T18:46:58.000Z,gps,45.55638,8.11106,356,3.22,6.59,43.6,gps [GPS],00:00:01,6.3,0,,,,false,14 / 21,386,5299.5,1,1.1,0.7,0.8,-,-,Car,20:46:58 CEST,20:46:58.066,23.72,14.74,92
1,45.55638,8.11109,356,2.48,2020-09-28T18:46:59.000Z,gps,45.55641,8.11113,356,3.22,6.57,58,gps [GPS],00:00:01,6.2,0,,,,false,12 / 18,387,5305.7,1,1.1,0.7,0.8,-,-,Car,20:46:59 CEST,20:46:59.068,23.65,14.7,92
1,45.55641,8.11116,356,2.48,2020-09-28T18:47:00.000Z,gps,45.55642,8.11121,356,3.22,6.56,80.1,gps [GPS],00:00:01,6.1,0,,,,false,14 / 21,388,5311.8,1,1.1,0.7,0.8,-,-,Car,20:47:00 CEST,20:47:00.068,23.62,14.67,92
