,Unnamed: 0,agent_id,timeStamp_posix,latitude_deg,longitude_deg,speed_ms,heading_rad,heading_deg,accel_ms2,agent_type
599,599,1,1597257895.77415,45.5668862002,8.0494432178,3.3267830000000003,3.5591150147203,203.92226914511502,-0.155778,car
600,600,1,1597257895.97342,45.566883555,8.0494416188,3.158766,3.58669240400729,205.50233716124905,-0.168017,car
601,601,1,1597257896.0099,45.5668811036,8.049440028400001,2.973355,3.6189277350745,207.349285582607,-0.185411,car
602,602,1,1597257896.09316,45.5668788193,8.0494384315,2.815299,3.65307270662057,209.305648343791,-0.158056,car
603,603,1,1597257896.19086,45.56687668470001,8.0494368651,2.67332,3.68226876150165,210.97845906690895,-0.141979,car
604,604,1,1597257896.2934,45.566874703900005,8.049435319199999,2.511266,3.71910304221583,213.088907893232,-0.162054,car
605,605,1,1597257896.41795,45.5668728848,8.0494337912,2.36971,3.7606157482326,215.46741074416,-0.141556,car
606,606,1,1597257896.4995599,45.5668712051,8.0494322726,2.259771,3.7973962041759504,217.57477563828098,-0.109939,car
607,607,1,1597257896.5909,45.5668696333,8.0494307799,2.161677,3.83100017414533,219.500141292411,-0.098094,car
608,608,1,1597257896.6942801,45.5668682071,8.0494293127,2.062938,3.86594040468325,221.502069037448,-0.098739,car
609,609,1,1597257896.80749,45.566866652399995,8.0494285335,1.976276,3.90194237050241,223.56482973306,-0.086662,car
610,610,1,1597257896.9388,45.566865163500005,8.0494279945,1.873164,3.93340824493245,225.36769153659,-0.103112,car
611,611,1,1597257897.01557,45.566863727,8.0494276426,1.782484,3.95238218418942,226.454818176752,-0.09068,car
612,612,1,1597257897.13276,45.5668623686,8.0494273445,1.710547,3.97744465051184,227.89079172121498,-0.071937,car
613,613,1,1597257897.24373,45.5668610656,8.0494271079,1.636674,3.996605298503741,228.98861598388697,-0.07387300000000001,car
614,614,1,1597257897.32953,45.5668598402,8.049426946599999,1.541982,4.01100793882268,229.813826488007,-0.094692,car
615,615,1,1597257897.42851,45.5668589626,8.0494257947,1.468213,4.022011014916839,230.44425630986402,-0.073769,car
616,616,1,1597257897.47101,45.5668581692,8.0494246674,1.41221,4.0727116739432905,233.349190090611,-0.056003,car
617,617,1,1597257897.5910099,45.566857452200004,8.049423587,1.344087,4.1159259926519605,235.825188167151,-0.068123,car
618,618,1,1597257897.72414,45.566856825,8.0494225376,1.283667,4.17237028169586,239.059207706983,-0.06042,car
619,619,1,1597257897.80281,45.566856280399996,8.0494215246,1.234382,4.23787223420662,242.81219313571603,-0.049285,car
620,620,1,1597257898.03636,45.5668556054,8.0494213586,1.187462,4.31733874298651,247.36528870144298,-0.04692,car
621,621,1,1597257898.1136,45.56685496520001,8.049421475199999,1.123625,4.379662227342609,250.936161319597,-0.063837,car
622,622,1,1597257898.20611,45.56685436,8.0494217499,1.06319,4.44003240386303,254.395117642677,-0.060435,car
623,623,1,1597257898.24639,45.5668538032,8.0494220694,1.012992,4.48536815675177,256.99266494425,-0.050198,car
624,624,1,1597257898.2961,45.5668532763,8.0494224024,0.96393,4.4938325584216114,257.477639436035,-0.049062,car
625,625,1,1597257898.39956,45.56685276060001,8.0494227524,0.919026,4.493011902916621,257.430619339165,-0.044904,car
626,626,1,1597257898.52417,45.5668522746,8.049423085199999,0.8847719999999999,4.50058519575006,257.864537055538,-0.034254,car
627,627,1,1597257898.5695,45.5668518154,8.0494234126,0.840986,4.50519895762662,258.128886138743,-0.043786,car
628,628,1,1597257898.7049,45.56685136350001,8.049423747999999,0.8009689999999999,4.506178761470999,258.185024763777,-0.040017,car
629,629,1,1597257898.8092198,45.566850922200004,8.0494241095,0.76505,4.51371169860147,258.61663026869,-0.035919,car
630,630,1,1597257898.94711,45.5668504633,8.0494245196,0.7315149999999999,4.51284865170551,258.56718132403,-0.033535,car
631,631,1,1597257899.01769,45.5668500444,8.0494249041,0.69504,4.51837941210935,258.884070552668,-0.036475,car
632,632,1,1597257899.11145,45.56684967020001,8.0494252379,0.658559,4.5167801964773,258.79244224642,-0.036481,car
633,633,1,1597257899.21109,45.566849283100005,8.0494257343,0.629592,4.52869972727742,259.475381055043,-0.028967000000000007,car
634,634,1,1597257899.33909,45.566848918299996,8.0494262286,0.595626,4.54199607834378,260.23720585407,-0.033966,car
635,635,1,1597257899.42307,45.5668485727,8.0494267048,0.5614239999999999,4.549582904834169,260.671898991867,-0.034202,car
636,636,1,1597257899.57289,45.566848265,8.0494271553,0.528788,4.5777129824014,262.283633713845,-0.032636,car
637,637,1,1597257899.61803,45.566847993500005,8.0494275741,0.4964,4.59528023581783,263.290163192243,-0.032388,car
638,638,1,1597257899.70851,45.5668477498,8.0494279656,0.4678,4.62463212354238,264.971902479602,-0.0286,car
639,639,1,1597257899.81446,45.5668475358,8.0494283223,0.441653,4.6580208439114905,266.88493524009397,-0.026147000000000004,car
640,640,1,1597257900.08251,45.566847350699994,8.0494286541,0.417173,4.6836199415671,268.351655495104,-0.02448,car
641,641,1,1597257900.09227,45.5668471949,8.049428956,0.397062,4.73001939527487,271.010148364272,-0.020111,car
642,642,1,1597257900.11453,45.5668470568,8.0494292427,0.377584,4.76803439322447,273.188247304983,-0.019478,car
643,643,1,1597257900.21234,45.5668469587,8.0494294935,0.360118,4.82089962405215,276.217201914394,-0.017466,car
644,644,1,1597257900.32266,45.56684688510001,8.0494297251,0.340988,4.86548423963111,278.771712218281,-0.01913,car
645,645,1,1597257900.42032,45.5668468457,8.0494299336,0.330106,4.94781613384087,283.488982275818,-0.010882,car
646,646,1,1597257900.57058,45.5668468188,8.0494301346,0.310942,4.96594777616641,284.527848856712,-0.019164,car
647,647,1,1597257900.6384199,45.566846804899996,8.049430319099999,0.295219,4.9762643257516785,285.118943607085,-0.015722999999999997,car
648,648,1,1597257900.71015,45.566846786099994,8.049430495900001,0.274855,4.9361881101385485,282.822745593597,-0.020364,car
649,649,1,1597257900.8097901,45.56684677720001,8.0494306576,0.261467,4.9675713710055085,284.620873988632,-0.013388,car
650,650,1,1597257900.9704401,45.5668467727,8.049430814199999,0.244008,4.96929550722812,284.71965971749296,-0.017459,car
651,651,1,1597257901.04512,45.5668467729,8.049430961699999,0.231193,4.97939975473145,285.2985904545891,-0.012815,car
652,652,1,1597257901.1346,45.566846771099996,8.0494311035,0.217168,4.98752609458872,285.76419543130004,-0.014025,car
653,653,1,1597257901.21786,45.5668467726,8.049431242,0.202074,4.97777297419809,285.205382795834,-0.015094,car
654,654,1,1597257901.31396,45.5668467797,8.0494313741,0.189465,5.01244010319617,287.191662975259,-0.012609,car
655,655,1,1597257901.41188,45.5668467807,8.049431506900001,0.174451,4.985176884181549,285.629595589781,-0.015013999999999996,car
656,656,1,1597257901.52025,45.566846782,8.0494316388,0.16381700000000002,5.0225570411726785,287.771320822909,-0.010634,car
657,657,1,1597257901.61953,45.5668467836,8.0494317731,0.14736300000000002,5.02984771563932,288.189045699651,-0.016454,car
658,658,1,1597257901.79903,45.566846776000006,8.049431913300001,0.134406,5.02237537163157,287.760911924937,-0.012957,car
659,659,1,1597257901.8534,45.566846775500004,8.0494320488,0.125591,5.0618402559725,290.022083236645,-0.008815,car
660,660,1,1597257901.96597,45.56684676810001,8.0494321901,0.11068,5.03413953478133,288.43494882292197,-0.014911,car
661,661,1,1597257901.98984,45.5668467626,8.0494323314,0.10102,5.08738070751806,291.485443317063,-0.00966,car
662,662,1,1597257902.1181,45.5668467573,8.0494324746,0.087092,5.088630991022058,291.557079285038,-0.013928,car
663,663,1,1597257902.2575,45.566846750299995,8.0494326172,0.078,5.1071801000844514,292.61986494804,-0.009092,car
664,664,1,1597257902.37578,45.566846740100004,8.0494327662,0.067082,5.1760365893855,296.56505117707803,-0.010918,car
665,665,1,1597257902.4660401,45.5668467288,8.0494329182,0.052773,5.18451096278847,297.05059700708597,-0.014309,car
666,666,1,1597257902.61201,45.56684672350001,8.0494330731,0.048826,5.3231149447739,304.992020198559,-0.003947,car
667,667,1,1597257902.6542802,45.5668467092,8.049433227,0.034205,5.37343214923538,307.874983651098,-0.014621,car
668,668,1,1597257902.68878,45.5668467001,8.049433383,0.027203,5.654389020764151,323.972626614896,-0.007002,car
669,669,1,1597257902.8089,45.5668466893,8.049433541299999,0.022136000000000003,5.9614347527829405,341.56505117707803,-0.005067,car
670,670,1,1597257902.9649901,45.56684667060001,8.0494337036,0.014141999999999997,0.14189705460416402,8.13010235415601,-0.007994,car
671,671,1,1597257902.99062,45.566846659,8.049433864800001,0.020248,0.574304830174704,32.905242922988,0.006106,car
672,672,1,1597257903.1199698,45.5668466417,8.0494340296,0.024352,1.23605948947808,70.820991974189,0.004104,car
673,673,1,1597257903.22065,45.566846624600004,8.0494341941,0.031952999999999995,1.21935153279135,69.863696571752,0.007601,car
674,674,1,1597257903.34064,45.566846605200006,8.049434358500001,0.039812,1.36847469841659,78.407824589709,0.007859,car
675,675,1,1597257903.40209,45.5668465837,8.0494345286,0.04826,1.4670039863378603,84.053136946027,0.008448,car
676,676,1,1597257903.51951,45.5668465645,8.0494347038,0.056436,1.4464413322481298,82.874983651098,0.008176000000000001,car
677,677,1,1597257903.64274,45.5668465393,8.0494348772,0.06702999999999999,1.60063821146201,91.709814044142,0.010594,car
678,678,1,1597257903.73941,45.56684651720001,8.0494350522,0.073027,1.54340591832003,88.430645195251,0.005997,car
679,679,1,1597257903.85729,45.5668464941,8.049435229,0.083,1.5707963267949,90.0,0.009973,car
680,680,1,1597257903.98893,45.5668464687,8.0494354062,0.091088,1.6147240938717902,92.51687565694,0.008088,car
681,681,1,1597257904.03862,45.566846445299994,8.049435583500001,0.098005,1.58100005428885,90.58463052070499,0.006917,car
682,682,1,1597257904.1286,45.5668464179,8.049435762,0.106301,1.6461252176232402,94.31602751986601,0.008296,car
683,683,1,1597257904.21961,45.566846391700004,8.0494359382,0.112161,1.62431659525421,93.06648550112601,0.00586,car
684,684,1,1597257904.3153698,45.5668463633,8.0494361174,0.119419,1.65463296886331,94.803485759069,0.007258,car
685,685,1,1597257904.45664,45.566846331499995,8.0494362965,0.12657000000000002,1.66574803313766,95.440332031006,0.007151,car
686,686,1,1597257904.58841,45.5668463074,8.0494364672,0.12825,1.63321513679085,93.576334374997,0.00168,car
687,687,1,1597257904.7172801,45.5668462772,8.0494366375,0.138051,1.69425284898683,97.07353767496099,0.009801,car
688,688,1,1597257904.74336,45.5668462496,8.0494368104,0.14359,1.66145621399565,95.194428907735,0.005539,car
689,689,1,1597257904.81797,45.5668462191,8.049436978200001,0.148973,1.6851599802178,96.552554670829,0.005383,car
690,690,1,1597257904.92946,45.566846186899994,8.049437145299999,0.154055,1.6879050713617598,96.709836807757,0.005082,car
691,691,1,1597257905.0215,45.5668461569,8.0494373106,0.15871,1.66544934736397,95.423218596773,0.004654999999999999,car
692,692,1,1597257905.1196802,45.566846128,8.0494374704,0.166331,1.6973884540748605,97.253194612725,0.0076209999999999984,car
693,693,1,1597257905.22375,45.5668461028,8.0494376313,0.16758599999999998,1.65443309878153,94.79203404693199,0.001255,car
694,694,1,1597257905.35988,45.5668460683,8.0494377912,0.17790999999999998,1.71746282059209,98.40337109056101,0.010324,car
695,695,1,1597257905.43587,45.566846037299996,8.0494379464,0.175923,1.67329302604525,95.87262828106701,-0.001987,car
696,696,1,1597257905.5673802,45.5668460044,8.0494380993,0.182332,1.69174997391441,96.930133496663,0.006409000000000001,car
697,697,1,1597257905.65285,45.5668459663,8.0494382504,0.188096,1.72021203671137,98.560889571165,0.005764,car
698,698,1,1597257905.72327,45.566845936099995,8.0494383949,0.187297,1.68852890159899,96.74557964748301,-0.000799,car
699,699,1,1597257905.82704,45.5668458965,8.0494385401,0.194487,1.73087319647204,99.17172903016599,0.00719,car
700,700,1,1597257905.97545,45.5668458617,8.0494386792,0.194487,1.69451356632608,97.088475678146,0.0,car
701,701,1,1597257906.01456,45.5668458243,8.0494388114,0.197145,1.71843219931566,98.45891240017099,0.002658,car
702,702,1,1597257906.11734,45.5668457862,8.0494389443,0.200112,1.71622693559692,98.332560096374,0.002967,car
703,703,1,1597257906.22326,45.566845751,8.049439075,0.201814,1.7049850547473202,97.688447769903,0.001702,car
704,704,1,1597257906.3266098,45.5668457126,8.0494392037,0.205353,1.72233495590606,98.68252388126801,0.003539,car
705,705,1,1597257906.4056802,45.5668456772,8.0494393235,0.204658,1.69818161509652,97.29863939174,-0.000695,car
706,706,1,1597257906.52017,45.5668456408,8.0494394411,0.207483,1.7256442591961298,98.872132992918,0.002825,car
707,707,1,1597257906.61762,45.566845601400004,8.0494395549,0.209308,1.71945003533485,98.517230108307,0.001825,car
708,708,1,1597257906.7032099,45.5668455665,8.049439665,0.208885,1.70524599031402,97.7033982766,-0.000423,car
709,709,1,1597257906.82525,45.56684552350001,8.0494397763,0.213063,1.74057460076324,99.72757855140199,0.004178,car
710,710,1,1597257906.9585302,45.56684548689999,8.0494398837,0.211002,1.70867195535601,97.89969161426501,-0.002061,car
711,711,1,1597257907.03678,45.5668454461,8.0494399878,0.214401,1.7206087833678,98.583621480114,0.003399,car
712,712,1,1597257907.12327,45.5668454058,8.049440093300001,0.214709,1.72981950655116,99.11135704478399,0.000308,car
713,713,1,1597257907.2245,45.5668453661,8.0494401844,0.211287,1.71804808256304,98.436904131406,-0.003422,car
714,714,1,1597257907.32865,45.5668453218,8.049440279199999,0.215741,1.75728322846212,100.684912400003,0.004454,car
715,715,1,1597257907.4081302,45.566845279700004,8.0494403688,0.212735,1.73130825227676,99.196655891629,-0.003006,car
716,716,1,1597257907.51829,45.566845236099994,8.0494404536,0.213591,1.75441865296417,100.520784313874,0.0008560000000000001,car
717,717,1,1597257907.61677,45.566845190200006,8.0494405336,0.21242600000000006,1.75064982658737,100.304846468766,-0.001165,car
718,718,1,1597257907.72042,45.566845145500004,8.0494406124,0.210459,1.75234978245089,100.40224676510401,-0.001967,car
719,719,1,1597257907.8224401,45.5668450987,8.049440687,0.212603,1.77926154517488,101.944177188446,0.002144,car
720,720,1,1597257907.94845,45.5668450506,8.0494407476,0.208492,1.75408181654468,100.501485008651,-0.004111,car
721,721,1,1597257908.0412,45.5668450081,8.0494408206,0.211625,1.78023949649896,102.00020967188499,0.003133,car
722,722,1,1597257908.12015,45.566844962,8.0494408876,0.211073,1.7904930215361698,102.587693381649,-0.000552,car
723,723,1,1597257908.22388,45.5668449184,8.0494409457,0.207504,1.77953355532323,101.959762221931,-0.003569,car
724,724,1,1597257908.3276598,45.5668448718,8.0494410059,0.209571,1.80188699399079,103.240519915187,0.0020670000000000003,car
725,725,1,1597257908.44054,45.5668448263,8.0494410575,0.20457,1.78257248681489,102.13388017063299,-0.005000999999999999,car
726,726,1,1597257908.51695,45.5668447853,8.0494411049,0.203049,1.7942729279355298,102.804266065287,-0.001521,car
727,727,1,1597257908.61803,45.566844745299996,8.0494411566,0.203502,1.80385660314897,103.353370207241,0.000453,car
728,728,1,1597257908.72557,45.5668447008,8.0494411997,0.198927,1.7938272951664498,102.778733188406,-0.004575,car
729,729,1,1597257908.8513699,45.5668446498,8.049441235,0.20034,1.82303878468472,104.45242825109301,0.001413,car
730,730,1,1597257908.92895,45.5668446079,8.0494412774,0.197434,1.80594729650384,103.473158112731,-0.002906,car
731,731,1,1597257909.02101,45.56684456560001,8.0494413177,0.197185,1.82192497388568,104.388611593132,-0.00024900000000000004,car
732,732,1,1597257909.10792,45.5668445227,8.0494413504,0.194795,1.8356976338587,105.177726882255,-0.00239,car
733,733,1,1597257909.19783,45.5668444855,8.0494413843,0.191846,1.81830342953996,104.181112386803,-0.002949,car
734,734,1,1597257909.32378,45.56684443859999,8.0494414163,0.192169,1.84480723439674,105.699668546135,0.000323,car
735,735,1,1597257909.44004,45.566844394300006,8.0494414492,0.188481,1.83379105847581,105.06848815949199,-0.003688,car
736,736,1,1597257909.5422301,45.566844348400004,8.0494414826,0.187779,1.84031786452952,105.44244660007,-0.0007019999999999999,car
737,737,1,1597257909.62496,45.5668442975,8.0494415113,0.188215,1.86734213586459,106.990823291986,0.000436,car
738,738,1,1597257909.71992,45.566844250699994,8.0494415439,0.182964,1.84759448542689,105.859366266606,-0.005251,car
739,739,1,1597257909.84778,45.566844206099994,8.049441570199999,0.186601,1.87559935138514,107.46392689184299,0.003637,car
740,740,1,1597257910.03063,45.566844159700004,8.0494416,0.181604,1.86119826934333,106.63880567042601,-0.004997,car
741,741,1,1597257910.0495698,45.5668441141,8.0494416286,0.180936,1.86807624232501,107.032884493881,-0.000668,car
742,742,1,1597257910.11665,45.5668440652,8.049441650599999,0.177725,1.88542956365032,108.027156566356,-0.003211,car
743,743,1,1597257910.22345,45.566844021099996,8.049441675499999,0.17240899999999998,1.86503089190608,106.858398767738,-0.005316,car
744,744,1,1597257910.33902,45.5668439677,8.0494416962,0.177116,1.91040212633109,109.45797901159,0.004707,car
745,745,1,1597257910.40503,45.566843918800004,8.0494417177,0.170792,1.87403047912353,107.374037132658,-0.006324000000000001,car
746,746,1,1597257910.51871,45.566843869399996,8.0494417384,0.171735,1.90911994930416,109.384515679358,0.000943,car
747,747,1,1597257910.62609,45.566843821300004,8.0494417633,0.170792,1.91106328325954,109.495860513186,-0.000943,car
748,748,1,1597257910.714,45.5668437702,8.0494417809,0.166027,1.90207040278516,108.980606416338,-0.004765,car
749,749,1,1597257910.82001,45.566843713500006,8.049441802899999,0.169009,1.93372209780664,110.794114955504,0.002982,car
750,750,1,1597257910.93013,45.5668436631,8.0494418217,0.16225,1.91008894124894,109.440034828176,-0.006759,car
751,751,1,1597257911.03055,45.566843612,8.0494418412,0.165849,1.93450697099545,110.83908487667601,0.003599,car
752,752,1,1597257911.11893,45.5668435586,8.0494418597,0.162926,1.9216648626985704,110.103286271215,-0.0029230000000000003,car
753,753,1,1597257911.21954,45.566843507799994,8.0494418867,0.16105,1.92593329212823,110.34784926268401,-0.001876,car
754,754,1,1597257911.35247,45.566843453999994,8.0494419099,0.161929,1.95703658602218,112.12993673176202,0.0008789999999999999,car
755,755,1,1597257911.45504,45.5668434043,8.0494419266,0.155666,1.92505574947357,110.29756977222901,-0.006263,car
756,756,1,1597257911.59708,45.56684335439999,8.0494419462,0.15954000000000002,1.96992685995098,112.86849502465,0.003874,car
757,757,1,1597257911.6201,45.566843298100004,8.0494419659,0.153942,1.95009643187473,111.732295189943,-0.005598,car
758,758,1,1597257911.7132,45.566843244,8.049441987,0.15376900000000002,1.96458694657837,112.562540525434,-0.000173,car
759,759,1,1597257911.83806,45.5668431879,8.0494420049,0.153629,1.97910690317898,113.39447275736201,-0.00014,car
760,760,1,1597257911.99528,45.5668431441,8.049442020299999,0.145399,1.95130270390726,111.801409486352,-0.00823,car
761,761,1,1597257912.03619,45.566843086000006,8.0494420399,0.148142,1.99518918676988,114.31591973205299,0.002743,car
762,762,1,1597257912.11868,45.566843035699996,8.049442056,0.145619,1.97298297991294,113.04359780015601,-0.002523,car
763,763,1,1597257912.2183301,45.5668429787,8.0494420751,0.144997,1.99742381992178,114.443954780417,-0.0006219999999999999,car
764,764,1,1597257912.3256,45.566842915900004,8.0494420943,0.155554,2.10349822946565,120.521570761623,0.010557,car
765,765,1,1597257912.39264,45.566842825500004,8.0494421176,0.183633,2.28296658881048,130.804350308219,0.028079000000000003,car
766,766,1,1597257912.51283,45.566842703599995,8.0494421452,0.214394,2.3924821843222497,137.07913172190501,0.030761,car
767,767,1,1597257912.62119,45.566842549099995,8.049442177000001,0.254804,2.49259709459329,142.815293546767,0.04041,car
768,768,1,1597257912.71852,45.566842344899996,8.049442215800001,0.30901300000000004,2.57064405182328,147.287054799883,0.054209,car
769,769,1,1597257912.8457,45.566842092399995,8.0494422627,0.369769,2.6331807798449303,150.870145380081,0.060756,car
770,770,1,1597257912.95154,45.5668417806,8.0494423113,0.445929,2.6939918115397,154.354360844028,0.07616,car
771,771,1,1597257913.0278099,45.566841394300006,8.0494423791,0.5340229999999999,2.7374385116262903,156.84367339276,0.088094,car
772,772,1,1597257913.07043,45.5668409213,8.0494424687,0.623205,2.76704568149412,158.540039269514,0.08918200000000001,car
773,773,1,1597257913.2120302,45.5668403857,8.0494425504,0.7123649999999999,2.79498043772929,160.14058290351602,0.08916,car
774,774,1,1597257913.35029,45.56683977189999,8.0494425937,0.802602,2.8261461921972,161.926249099868,0.090237,car
775,775,1,1597257913.43015,45.566839055299994,8.0494426817,0.90439,2.84536995577662,163.027689619326,0.101788,car
776,776,1,1597257913.5277698,45.5668382341,8.049442773500001,1.009738,2.8637011023024703,164.077986948893,0.105348,car
777,777,1,1597257913.6826901,45.5668373284,8.0494428697,1.120266,2.8760452156117005,164.78525254334298,0.110528,car
778,778,1,1597257913.71848,45.5668363107,8.0494429596,1.227233,2.89463770845087,165.850523913655,0.106967,car
779,779,1,1597257913.80185,45.5668351963,8.0494430404,1.3483120000000002,2.90578804500804,166.489391138531,0.121079,car
780,780,1,1597257914.06771,45.5668339527,8.0494431081,1.468405,2.92469649356737,167.572765438121,0.120093,car
781,781,1,1597257914.08344,45.5668326237,8.0494431564,1.592516,2.93606919391072,168.22437316946198,0.124111,car
782,782,1,1597257914.10567,45.566831174799994,8.0494431861,1.706841,2.95120605629426,169.091651499109,0.114325,car
783,783,1,1597257914.20893,45.5668296196,8.0494431917,1.829912,2.96359652494459,169.801573058962,0.123071,car
784,784,1,1597257914.32366,45.566827959399994,8.0494431703,1.882206,2.97775413351795,170.612744278214,0.052294000000000014,car
785,785,1,1597257914.40976,45.5668263153,8.049443055,1.849088,2.9977835554266297,171.76034561966802,-0.033118,car
786,786,1,1597257914.55301,45.566824671999996,8.0494428796,1.84328,3.01703578837757,172.86341731395999,-0.005808,car
787,787,1,1597257914.63435,45.5668230337,8.0494426402,1.846326,3.03578018187854,173.937391951098,0.003046,car
788,788,1,1597257914.68604,45.5668213833,8.0494423227,1.852683,3.0632476554871704,175.51116226275903,0.006357,car
789,789,1,1597257914.7846901,45.566819691800006,8.0494419569,1.880108,3.09423724277226,177.286734823047,0.027425,car
790,790,1,1597257914.9243698,45.5668180176,8.0494414874,1.89427,3.12469880160902,179.032053581783,0.014162,car
791,791,1,1597257915.03888,45.5668163219,8.049441003,1.899059,3.14949138347343,180.452563885846,0.004789,car
792,792,1,1597257915.09699,45.566814603199994,8.0494404214,1.982308,3.1779219426351,182.08151493500702,0.083249,car
793,793,1,1597257915.21087,45.566812741099994,8.0494397858,2.1442490000000003,3.1966513823738,183.154632784679,0.161941,car
794,794,1,1597257915.34499,45.56681079609999,8.0494390482,2.228266,3.2328213689430694,185.227020360143,0.084017,car
795,795,1,1597257915.43225,45.5668087918,8.049438202300001,2.268557,3.27956229244162,187.905078007154,0.040291,car
796,796,1,1597257915.5229,45.566806778,8.0494372071,2.30195,3.32816815347193,190.68998870379002,0.033393,car
797,797,1,1597257915.65105,45.5668047342,8.049436092799999,2.35488,3.36947368340978,193.05662123978001,0.05293,car
798,798,1,1597257915.7244198,45.5668026588,8.0494348562,2.3962790000000003,3.4154211472051204,195.689216994583,0.041399,car
799,799,1,1597257915.79573,45.5668005854,8.0494335094,2.432691,3.4485237001340097,197.585853568517,0.036412,car
800,800,1,1597257915.99396,45.5667984874,8.0494320312,2.513624,3.49417044344809,200.201219308931,0.080933,car
801,801,1,1597257916.0233,45.5667963701,8.049430407100001,2.580079,3.53498250411935,202.53957813862598,0.066455,car
802,802,1,1597257916.13484,45.5667942318,8.0494287488,2.623279,3.56465515566743,204.23969583929298,0.0432,car
803,803,1,1597257916.20187,45.566792083100005,8.049426911900001,2.689647,3.6140528046564,207.06997264423,0.066368,car
804,804,1,1597257916.29454,45.5667899446,8.049424998,2.7104630000000003,3.6405565945336495,208.588527945298,0.020816,car
805,805,1,1597257916.41698,45.566787795,8.0494229771,2.780239,3.66140796247209,209.78322332524502,0.069776,car
806,806,1,1597257916.50493,45.566785617700006,8.0494207983,2.899505,3.69218570561081,211.54665811003102,0.119266,car
807,807,1,1597257916.6210802,45.5667833928,8.049418444299999,3.0185310000000003,3.72031499429627,213.15834763241298,0.119026,car
808,808,1,1597257916.6691198,45.5667812272,8.0494160745,2.977001,3.76500507955023,215.718900903545,-0.04153,car
809,809,1,1597257916.80765,45.5667790425,8.049413683,3.018378,3.75275288133244,215.01690165590801,0.041377,car
810,810,1,1597257916.98916,45.5667768413,8.049411170700001,3.085255,3.75656713198164,215.235442120112,0.06687699999999999,car
811,811,1,1597257917.05305,45.566774634,8.0494085285,3.141211,3.78241963148494,216.716681231515,0.055955999999999985,car
812,812,1,1597257917.17048,45.566772434799994,8.0494057709,3.199627,3.82404565065768,219.101676448044,0.058416,car
813,813,1,1597257917.26611,45.566770239600004,8.0494029327,3.2246080000000004,3.82374373770172,219.084378109887,0.024981,car
814,814,1,1597257917.3160698,45.566768163599995,8.0494000363,3.141237,3.87339026915588,221.928914829674,-0.083371,car
815,815,1,1597257917.39278,45.5667661248,8.0493971153,3.136095,3.88955344335568,222.85499649485698,-0.005142,car
816,816,1,1597257917.52542,45.566764035,8.0493941807,3.214004,3.8743846286418,221.98588743153599,0.077909,car
817,817,1,1597257917.6175802,45.5667620386,8.0493911928,3.174444,3.8946864806229113,223.149097866353,-0.039560000000000005,car
818,818,1,1597257917.7386801,45.5667601707,8.049388115,3.109271,3.93586026827709,225.508182125505,-0.06517300000000001,car
819,819,1,1597257917.77866,45.5667583593,8.049385029,3.094661,3.9532704798417098,226.50571376858798,-0.01461,car
820,820,1,1597257917.94996,45.5667565938,8.0493819397,3.09127,3.97344237902157,227.661478456357,-0.0033909999999999995,car
821,821,1,1597257918.05745,45.566754906999996,8.049378726799999,3.160219,4.01481463691939,230.03193422282902,0.068949,car
822,822,1,1597257918.0947099,45.5667531986,8.0493754513,3.254625,4.00702871010839,229.58583347696097,0.094406,car
823,823,1,1597257918.2146099,45.5667515025,8.049371989199999,3.366989,4.03282410415244,231.063800686562,0.112364,car
824,824,1,1597257918.3810198,45.566749845699995,8.0493683867,3.421047,4.06362630073642,232.82863655055598,0.054058,car
825,825,1,1597257918.43587,45.5667482293,8.0493646895,3.466502,4.10022141374226,234.925382076595,0.045455,car
826,826,1,1597257918.50687,45.5667466279,8.049360856,3.564398,4.10851222395941,235.40041051078202,0.097896,car
827,827,1,1597257918.61769,45.5667450417,8.0493568421,3.689493,4.13430937093394,236.878478155901,0.125095,car
828,828,1,1597257918.72095,45.5667434741,8.0493526157,3.828744,4.15785941001402,238.227796002558,0.139251,car
829,829,1,1597257918.83714,45.566741936099994,8.0493482197,3.934232,4.18618074759039,239.850489115849,0.105488,car
830,830,1,1597257918.93822,45.5667404331,8.0493436044,4.042824,4.22285360731276,241.951689200616,0.108592,car
831,831,1,1597257919.0505302,45.566738978100005,8.0493388035,4.169423,4.24380737731328,243.152251786534,0.126599,car
832,832,1,1597257919.09625,45.5667375603,8.0493338333,4.274888,4.262760122351811,244.238164087429,0.105465,car
833,833,1,1597257919.20966,45.566736204399994,8.049328644500001,4.405181,4.29444123771584,246.053358288055,0.13029300000000002,car
834,834,1,1597257919.3297696,45.566734904300006,8.0493232596,4.523007,4.31582912496583,247.27879396018105,0.117826,car
835,835,1,1597257919.47085,45.566733647,8.0493176793,4.6546400000000006,4.34081912978243,248.710615766184,0.131633,car
836,836,1,1597257919.54532,45.5667324456,8.049311891,4.795852,4.36294102532405,249.97810701554798,0.14121199999999998,car
837,837,1,1597257919.62665,45.5667313165,8.0493058846,4.9288050000000005,4.38499239333571,251.24155733510602,0.132953,car
838,838,1,1597257919.7095401,45.566730271400004,8.0492997115,5.037632,4.4079646678998206,252.55777171344502,0.108827000000001,car
839,839,1,1597257919.81676,45.5667293007,8.049293395,5.135637,4.43406257482988,254.053071634663,0.098005,car
840,840,1,1597257920.0501301,45.5667284216,8.049286911,5.244701,4.4558028286035585,255.298696421438,0.109064,car
